card_id,name,rarity,card_type,cost,life,attribute,power,counter,color,block_icon,type,effect,trigger,card_set,card_image_url
PRB02-007,Jinbe,R,Character,4,,Strike,5000,1000,Blue,3,Fish-Man/The Seven Warlords of the Sea/The Sun Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card other than [Jinbe] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[When Attacking] Place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-007.png
PRB02-007_p1,Jinbe,R,Character,4,,Strike,5000,1000,Blue,3,Fish-Man/The Seven Warlords of the Sea/The Sun Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {The Seven Warlords of the Sea} type card other than [Jinbe] and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[When Attacking] Place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-007_p1.png
PRB02-008,Marco,SR,Character,4,,Special,6000,,Blue,3,Land of Wano/Former Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] Draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-008.png
PRB02-008_p1,Marco,SR,Character,4,,Special,6000,,Blue,3,Land of Wano/Former Whitebeard Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] Draw 2 cards.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-008_p1.png
PRB02-009,Mr.3(Galdino),R,Character,2,,Special,1000,1000,Blue,3,Cross Guild/Former Baroque Works,"This effect can be activated when this Character is rested by your opponent's effect. You may trash this Character and draw 2 cards.
[Blocker]",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-009.png
PRB02-009_p1,Mr.3(Galdino),R,Character,2,,Special,1000,1000,Blue,3,Cross Guild/Former Baroque Works,"This effect can be activated when this Character is rested by your opponent's effect. You may trash this Character and draw 2 cards.
[Blocker]",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-009_p1.png
PRB02-010,Charlotte Pudding,SR,Character,7,,Wisdom,5000,1000,Purple,3,Big Mom Pirates,"[On Play] DON!! −2: If your Leader has the {Big Mom Pirates} type and your opponent has 6 or more DON!! cards on their field, draw 2 cards. Then, play up to 1 {Big Mom Pirates} type Character card with 6000 to 8000 power from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-010.png
PRB02-010_p1,Charlotte Pudding,SR,Character,7,,Wisdom,5000,1000,Purple,3,Big Mom Pirates,"[On Play] DON!! −2: If your Leader has the {Big Mom Pirates} type and your opponent has 6 or more DON!! cards on their field, draw 2 cards. Then, play up to 1 {Big Mom Pirates} type Character card with 6000 to 8000 power from your hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-010_p1.png
PRB02-011,Donquixote Doflamingo,R,Character,5,,Special,6000,1000,Purple,3,The Seven Warlords of the Sea/Donquixote Pirates,"[Blocker]
[On Play] If your Leader is multicolored, add up to 1 DON!! card from your DON!! deck and rest it.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-011.png
PRB02-011_p1,Donquixote Doflamingo,R,Character,5,,Special,6000,1000,Purple,3,The Seven Warlords of the Sea/Donquixote Pirates,"[Blocker]
[On Play] If your Leader is multicolored, add up to 1 DON!! card from your DON!! deck and rest it.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-011_p1.png
PRB02-012,Nami,R,Character,2,,Special,2000,1000,Purple,3,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Play this card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-012.png
PRB02-012_p1,Nami,R,Character,2,,Special,2000,1000,Purple,3,Straw Hat Crew,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 {Straw Hat Crew} type card other than [Nami] and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Play this card.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-012_p1.png
PRB02-013,Gecko Moria,R,Character,6,,Special,7000,,Black,3,The Seven Warlords of the Sea/Thriller Bark Pirates,"[On Play] If your Leader has the {Thriller Bark Pirates} type, play up to 1 Character card with a cost of 4 or less from your trash rested. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-013.png
PRB02-013_p1,Gecko Moria,R,Character,6,,Special,7000,,Black,3,The Seven Warlords of the Sea/Thriller Bark Pirates,"[On Play] If your Leader has the {Thriller Bark Pirates} type, play up to 1 Character card with a cost of 4 or less from your trash rested. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-013_p1.png
PRB02-014,Sabo,SR,Character,6,,Special,6000,2000,Black,3,Dressrosa/Revolutionary Army,"If you have 15 or more cards in your trash, give this card in your hand −3 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-014.png
PRB02-014_p1,Sabo,SR,Character,6,,Special,6000,2000,Black,3,Dressrosa/Revolutionary Army,"If you have 15 or more cards in your trash, give this card in your hand −3 cost.
[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-014_p1.png
PRB02-015,Shiryu,R,Character,4,,Slash,5000,1000,Black,3,Blackbeard Pirates,"If your Leader has the {Blackbeard Pirates} type, this Character gains [Blocker] and +4 cost.
[On K.O.] If your Leader has the {Blackbeard Pirates} type, K.O. up to 1 of your opponent's Characters with a base cost of 4 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-015.png
PRB02-015_p1,Shiryu,R,Character,4,,Slash,5000,1000,Black,3,Blackbeard Pirates,"If your Leader has the {Blackbeard Pirates} type, this Character gains [Blocker] and +4 cost.
[On K.O.] If your Leader has the {Blackbeard Pirates} type, K.O. up to 1 of your opponent's Characters with a base cost of 4 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-015_p1.png
PRB02-016,Otama,R,Character,2,,Special,,2000,Yellow,3,Land of Wano,[Activate: Main] You may rest this Character and add 1 card from the top or bottom of your Life cards to your hand: Up to 1 of your Leader or Character cards gains +3000 power during this turn.,[] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-016.png
PRB02-016_p1,Otama,R,Character,2,,Special,,2000,Yellow,3,Land of Wano,[Activate: Main] You may rest this Character and add 1 card from the top or bottom of your Life cards to your hand: Up to 1 of your Leader or Character cards gains +3000 power during this turn.,[] Rest up to 1 of your opponent's Characters with a cost of 4 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-016_p1.png
PRB02-017,Boa Hancock,SR,Character,5,,Special,7000,,Yellow,3,FILM/The Seven Warlords of the Sea/Kuja Pirates,[On Play] You may trash 1 card with a [Trigger] from your hand: Your opponent's rested Leader or up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next End Phase.,[] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-017.png
PRB02-017_p1,Boa Hancock,SR,Character,5,,Special,7000,,Yellow,3,FILM/The Seven Warlords of the Sea/Kuja Pirates,[On Play] You may trash 1 card with a [Trigger] from your hand: Your opponent's rested Leader or up to 1 of your opponent's Characters other than [Monkey.D.Luffy] cannot attack until the end of your opponent's next End Phase.,[] K.O. up to 1 of your opponent's Characters with a cost of 4 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-017_p1.png
PRB02-018,Portgas.D.Ace,R,Character,5,,Special,7000,,Yellow,3,Whitebeard Pirates,"[On Play] If you have a face-up Life card, play up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 2 from your hand or trash.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-018.png
PRB02-018_p1,Portgas.D.Ace,R,Character,5,,Special,7000,,Yellow,3,Whitebeard Pirates,"[On Play] If you have a face-up Life card, play up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 2 from your hand or trash.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/PRB02-018_p1.png
ST01-011_p5,Brook,C,Character,2,,Slash,3000,2000,Red,1,Straw Hat Crew,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-011_p5.png
ST01-011_r2,Brook,C,Character,2,,Slash,3000,2000,Red,1,Straw Hat Crew,[On Play] Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST01-011_r2.png
ST02-007_p4,Jewelry Bonney,C,Character,1,,Special,1000,1000,Green,1,Supernovas/Bonney Pirates,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Supernovas} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST02-007_p4.png
ST02-007_r2,Jewelry Bonney,C,Character,1,,Special,1000,1000,Green,1,Supernovas/Bonney Pirates,"[Activate: Main] You may rest 1 of your DON!! cards and this Character: Look at 5 cards from the top of your deck; reveal up to 1 {Supernovas} type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST02-007_r2.png
ST06-008_p2,Hina,C,Character,3,,Special,5000,,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −4 cost during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-008_p2.png
ST06-008_r1,Hina,C,Character,3,,Special,5000,,Black,1,Navy,[On Play] Give up to 1 of your opponent's Characters −4 cost during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST06-008_r1.png
ST10-005_p1,Jinbe,C,Character,2,,Strike,2000,2000,Red,2,Fish-Man/Straw Hat Crew,[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST10-005_p1.png
ST10-005_r1,Jinbe,C,Character,2,,Strike,2000,2000,Red,2,Fish-Man/Straw Hat Crew,[DON!! x1] [When Attacking] Give up to 1 of your opponent's Characters −2000 power during this turn.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST10-005_r1.png
ST10-008_p2,Shachi & Penguin,C,Character,4,,Ranged,5000,2000,Purple,2,Heart Pirates,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST10-008_p2.png
ST10-008_r1,Shachi & Penguin,C,Character,4,,Ranged,5000,2000,Purple,2,Heart Pirates,"[On Play] If you have 3 or less DON!! cards on your field, add up to 2 DON!! cards from your DON!! deck and rest them.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST10-008_r1.png
ST12-005_p1,Perona,C,Character,4,,Special,6000,1000,Green,2,Muggy Kingdom/Thriller Bark Pirates,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST12-005_p1.png
ST12-005_r1,Perona,C,Character,4,,Special,6000,1000,Green,2,Muggy Kingdom/Thriller Bark Pirates,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST12-005_r1.png
ST12-017_p1,Plastic Surgery Shot,C,Event,1,,,,,Blue,2,Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST12-017_p1.png
ST12-017_r1,Plastic Surgery Shot,C,Event,1,,,,,Blue,2,Straw Hat Crew,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, reveal 1 card from the top of your deck, play up to 1 Character card with a cost of 2, and place the rest at the top or bottom of your deck.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST12-017_r1.png
ST13-004_p2,Edward.Newgate,C,Character,6,,Special,7000,1000,Yellow,2,The Four Emperors/Whitebeard Pirates,"[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-004_p2.png
ST13-004_r1,Edward.Newgate,C,Character,6,,Special,7000,1000,Yellow,2,The Four Emperors/Whitebeard Pirates,"[On Play] Add 1 card from the top of your deck to the top of your Life cards. Then, look at all your Life cards; place 1 card at the top of your deck and place the rest back in your Life area in any order.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-004_r1.png
ST13-007_p2,Sabo,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-007_p2.png
ST13-007_r1,Sabo,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Sabo] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-007_r1.png
ST13-010_p2,Portgas.D.Ace,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-010_p2.png
ST13-010_r1,Portgas.D.Ace,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Portgas.D.Ace] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-010_r1.png
ST13-014_p2,Monkey.D.Luffy,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Monkey.D.Luffy] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-014_p2.png
ST13-014_r1,Monkey.D.Luffy,C,Character,2,,Strike,2000,1000,Yellow,2,Goa Kingdom,"[Activate: Main] You may trash this Character: Reveal 1 card from the top of your Life cards. If that card is a [Monkey.D.Luffy] with a cost of 5, you may play that card. If you do, up to 1 of your Leader gains +2000 power until the end of your opponent's next turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-014_r1.png
ST13-019_p1,The Three Brothers' Bond,C,Event,1,,,,,Yellow,2,Goa Kingdom,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-019_p1.png
ST13-019_r1,The Three Brothers' Bond,C,Event,1,,,,,Yellow,2,Goa Kingdom,"[Main] Look at 5 cards from the top of your deck; reveal up to 1 [Sabo], [Portgas.D.Ace], or [Monkey.D.Luffy] with a cost of 5 or less and add it to your hand. Then, place the rest at the bottom of your deck in any order.",[] Activate this card's [Main] effect.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST13-019_r1.png
ST14-007_p1,Nico Robin,C,Character,6,,Strike,7000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] If you have a Character with a cost of 8 or more, give up to 1 of your opponent's Characters −5 cost during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-007_p1.png
ST14-007_r1,Nico Robin,C,Character,6,,Strike,7000,1000,Black,2,Straw Hat Crew,"[On Play]/[When Attacking] If you have a Character with a cost of 8 or more, give up to 1 of your opponent's Characters −5 cost during this turn.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-007_r1.png
ST14-010_p1,Brook,C,Character,5,,Slash,7000,1000,Black,2,Straw Hat Crew,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-010_p1.png
ST14-010_r2,Brook,C,Character,5,,Slash,7000,1000,Black,2,Straw Hat Crew,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-010_r2.png
ST14-013_p1,Roronoa Zoro,C,Character,6,,Slash,8000,1000,Black,2,Straw Hat Crew,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-013_p1.png
ST14-013_r1,Roronoa Zoro,C,Character,6,,Slash,8000,1000,Black,2,Straw Hat Crew,,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-013_r1.png
ST14-016_p1,I Have My Crew!!,C,Event,1,,,,,Black,2,Straw Hat Crew,"[Main] Draw 1 card. Then, up to 1 of your Characters gains +3 cost until the end of your opponent's next turn.",[] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-016_p1.png
ST14-016_r1,I Have My Crew!!,C,Event,1,,,,,Black,2,Straw Hat Crew,"[Main] Draw 1 card. Then, up to 1 of your Characters gains +3 cost until the end of your opponent's next turn.",[] K.O. up to 1 of your opponent's Characters with a cost of 3 or less.,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-016_r1.png
ST14-017_p1,Thousand Sunny,C,Stage,1,,,,,Black,2,Straw Hat Crew,"All of your black {Straw Hat Crew} type Characters gain +1 cost.
[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-017_p1.png
ST14-017_r1,Thousand Sunny,C,Stage,1,,,,,Black,2,Straw Hat Crew,"All of your black {Straw Hat Crew} type Characters gain +1 cost.
[On Play] If your Leader has the {Straw Hat Crew} type, draw 1 card.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST14-017_r1.png
ST15-002_p2,Edward.Newgate,SR,Character,7,,Special,8000,,Red,3,The Four Emperors/Whitebeard Pirates,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.
[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with 5000 power or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST15-002_p2.png
ST15-002_r1,Edward.Newgate,SR,Character,7,,Special,8000,,Red,3,The Four Emperors/Whitebeard Pirates,"[On Play] Give up to 1 rested DON!! card to your Leader or 1 of your Characters.
[Activate: Main] You may rest this Character: K.O. up to 1 of your opponent's Characters with 5000 power or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST15-002_r1.png
ST16-003_p1,Charlotte Katakuri,C,Character,3,,Strike,4000,1000,Green,3,FILM/Big Mom Pirates,"If your Leader has the {FILM} type and you have 6 or more rested cards, this Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-003_p1.png
ST16-003_r1,Charlotte Katakuri,C,Character,3,,Strike,4000,1000,Green,3,FILM/Big Mom Pirates,"If your Leader has the {FILM} type and you have 6 or more rested cards, this Character gains +2000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-003_r1.png
ST16-004_p2,Shanks,SR,Character,9,,Slash,11000,,Green,3,FILM/The Four Emperors/Red-Haired Pirates,[On Play] K.O. up to 1 of your opponent's rested Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-004_p2.png
ST16-004_r1,Shanks,SR,Character,9,,Slash,11000,,Green,3,FILM/The Four Emperors/Red-Haired Pirates,[On Play] K.O. up to 1 of your opponent's rested Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-004_r1.png
ST16-005_p1,Monkey.D.Luffy,C,Character,2,,Strike,3000,2000,Green,3,FILM/Supernovas/Straw Hat Crew,"If you have a rested [Uta], this Character gains +1000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-005_p1.png
ST16-005_r1,Monkey.D.Luffy,C,Character,2,,Strike,3000,2000,Green,3,FILM/Supernovas/Straw Hat Crew,"If you have a rested [Uta], this Character gains +1000 power.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST16-005_r1.png
ST17-002_p1,Trafalgar Law,SR,Character,4,,Slash,5000,1000,Blue,3,The Seven Warlords of the Sea/Heart Pirates,"[On Play] You may return 1 of your Characters to the owner's hand: If your Leader has the {The Seven Warlords of the Sea} type, return up to 1 Character with a cost of 4 or less to the owner's hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-002_p1.png
ST17-002_r1,Trafalgar Law,SR,Character,4,,Slash,5000,1000,Blue,3,The Seven Warlords of the Sea/Heart Pirates,"[On Play] You may return 1 of your Characters to the owner's hand: If your Leader has the {The Seven Warlords of the Sea} type, return up to 1 Character with a cost of 4 or less to the owner's hand.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-002_r1.png
ST17-003_p2,Buggy,C,Character,1,,Slash,2000,2000,Blue,3,The Seven Warlords of the Sea/Buggy's Delivery,[On Play] Look at 3 cards from the top of your deck and place them at the top of your deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-003_p2.png
ST17-003_r1,Buggy,C,Character,1,,Slash,2000,2000,Blue,3,The Seven Warlords of the Sea/Buggy's Delivery,[On Play] Look at 3 cards from the top of your deck and place them at the top of your deck in any order.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-003_r1.png
ST17-005_p1,Marshall.D.Teach,C,Character,2,,Special,3000,1000,Blue,3,The Seven Warlords of the Sea/Blackbeard Pirates,[Activate: Main] [Once Per Turn] You may place 1 card from your hand at the top of your deck: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-005_p1.png
ST17-005_r1,Marshall.D.Teach,C,Character,2,,Special,3000,1000,Blue,3,The Seven Warlords of the Sea/Blackbeard Pirates,[Activate: Main] [Once Per Turn] You may place 1 card from your hand at the top of your deck: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST17-005_r1.png
ST18-001_p2,Uso-Hachi,C,Character,3,,Ranged,3000,2000,Purple,3,Straw Hat Crew,"[On Play] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 5 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-001_p2.png
ST18-001_p3,Uso-Hachi,C,Character,3,,Ranged,3000,2000,Purple,3,Straw Hat Crew,"[On Play] If you have 8 or more DON!! cards on your field, rest up to 1 of your opponent's Characters with a cost of 5 or less.",,-ONE PIECE CARD THE BEST vol.2- [PRB-02],https://asia-en.onepiece-cardgame.com/images/cardlist/card/ST18-001_p3.png
